,Unnamed: 0,timestamp,ax,ay,az,acc_magnitude,pressure,grx,gry,grz,gx,gy,gz,lax,lay,laz,mx,my,mz
25,15.0,1474472145919.0,1.5119383335113523,5.157110691070557,7.781754016876223,9.457137187514226,1004.3300170898438,1.664142370223999,8.42830753326416,4.7291259765625,0.026572637259960168,0.01160643994808197,-0.057726766914129264,-0.15220403671264648,-3.2711968421936035,3.0526280403137207,-212.63800048828125,-174.18600463867188,-749.6929931640625
26,16.0,1474472146019.0,1.4359225034713743,5.0876784324646,7.793126583099365,9.41696167605831,1004.260009765625,1.6478631496429443,8.485042572021483,4.63238525390625,0.018325956538319588,-0.013133603148162363,-0.06475171446800232,-0.21194064617156985,-3.3973641395568848,3.1607413291931152,-212.63800048828125,-174.18600463867188,-749.6929931640625
27,17.0,1474472146119.0,1.4359225034713743,5.0876784324646,7.793126583099365,9.41696167605831,1004.260009765625,1.6478631496429443,8.485042572021483,4.63238525390625,0.03298672288656235,0.008857546374201775,-0.07483099400997162,-0.21194064617156985,-3.3973641395568848,3.1607413291931152,-212.63800048828125,-174.18600463867188,-749.6929931640625
28,18.0,1474472146219.0,1.5047557353973389,5.106832027435303,7.739855766296388,9.394114671576114,1004.260009765625,1.632617473602295,8.539246559143066,4.5372047424316415,0.024129176512360573,-0.010995574295520779,-0.0656680166721344,-0.12786173820495605,-3.4324145317077637,3.202651023864746,-212.63800048828125,-174.18600463867188,-749.6929931640625
29,19.0,1474472146319.0,1.5047557353973389,5.106832027435303,7.739855766296388,9.394114671576114,1004.260009765625,1.632617473602295,8.539246559143066,4.5372047424316415,0.03481931984424591,-0.018020525574684143,-0.04642575979232788,-0.12786173820495605,-3.4324145317077637,3.202651023864746,-212.63800048828125,-174.18600463867188,-749.6929931640625
30,20.0,1474472146419.0,1.4407109022140503,5.042787551879883,7.80449914932251,9.402954916882717,1004.280029296875,1.6141889095306396,8.58941650390625,4.448225975036621,0.03176499158143997,0.0006108652451075612,-0.07177666574716568,-0.17347800731658936,-3.5466289520263667,3.3562731742858887,-212.63800048828125,-174.18600463867188,-749.6929931640625
31,21.0,1474472146519.0,1.4407109022140503,5.042787551879883,7.80449914932251,9.402954916882717,1004.280029296875,1.6141889095306396,8.58941650390625,4.448225975036621,0.02687807008624077,-0.011911871843039993,-0.06658431142568587,-0.17347800731658936,-3.5466289520263667,3.3562731742858887,-212.63800048828125,-174.18600463867188,-749.6929931640625
32,22.0,1474472146619.0,1.4526818990707395,5.056553840637207,7.834426403045652,9.437015338966527,1004.25,1.5821886062622068,8.646729469299316,4.347544193267821,0.026572637259960168,-0.005803219974040985,-0.0607810914516449,-0.12950670719146729,-3.5901756286621094,3.486882209777832,-212.63800048828125,-174.18600463867188,-749.6929931640625
33,23.0,1474472146719.0,1.486799240112305,5.1331682205200195,7.921814918518066,9.555895539603318,1004.27001953125,1.5629011392593384,8.696721076965332,4.2537927627563485,0.02321287989616394,-0.012828170321881771,-0.061086524277925484,-0.07610189914703369,-3.5635528564453125,3.6680221557617188,-212.63800048828125,-174.18600463867188,-749.6929931640625
34,24.0,1474472146819.0,1.486799240112305,5.1331682205200195,7.921814918518066,9.555895539603318,1004.27001953125,1.5629011392593384,8.696721076965332,4.2537927627563485,0.04795292019844055,-0.0015271630836650731,-0.04886921867728233,-0.07610189914703369,-3.5635528564453125,3.6680221557617188,-212.63800048828125,-174.18600463867188,-749.6929931640625
35,25.0,1474472146919.0,1.4790180921554563,5.0876784324646,7.816470146179199,9.442942967909913,1004.3300170898438,1.5446795225143433,8.752826690673826,4.143957614898682,0.02260201424360276,-0.0039706239476799965,-0.04886921867728233,-0.06566143035888672,-3.6651482582092285,3.6725125312805176,-212.63800048828125,-174.18600463867188,-749.6929931640625
36,26.0,1474472147019.0,1.4790180921554563,5.0876784324646,7.816470146179199,9.442942967909913,1004.3300170898438,1.5446795225143433,8.752826690673826,4.143957614898682,0.05803219974040985,0.011911871843039993,-0.043371431529521935,-0.06566143035888672,-3.6651482582092285,3.6725125312805176,-212.63800048828125,-173.86300659179688,-749.6929931640625
37,27.0,1474472147119.0,1.3886369466781616,5.037999153137207,7.7637977600097665,9.358755456524307,1004.2899780273438,1.5334160327911377,8.797798156738281,4.051886081695557,0.043676864355802536,0.016493361443281174,-0.06719517707824707,-0.14477908611297607,-3.7597990036010738,3.711911678314209,-212.63800048828125,-173.86300659179688,-749.6929931640625
38,28.0,1474472147219.0,1.3886369466781616,5.037999153137207,7.7637977600097665,9.358755456524307,1004.2899780273438,1.5334160327911377,8.797798156738281,4.051886081695557,0.008857546374201775,0.009468411095440388,-0.06688974797725677,-0.14477908611297607,-3.7597990036010738,3.711911678314209,-212.63800048828125,-173.86300659179688,-750.0269775390625
39,29.0,1474472147319.0,1.4077905416488647,4.972756862640381,7.691372871398926,9.266466514857989,1004.3599853515624,1.4855127334594729,8.844621658325195,3.9669032096862793,-0.009468411095440388,-0.007941247895359993,-0.04612032696604729,-0.07772219181060791,-3.8718647956848153,3.724469661712648,-212.63800048828125,-173.86300659179688,-750.0269775390625
40,20.0,1474472146419.0,1.4407109022140503,5.042787551879883,7.80449914932251,9.402954916882717,1004.280029296875,1.6141889095306396,8.58941650390625,4.448225975036621,0.03176499158143997,0.0006108652451075612,-0.07177666574716568,-0.17347800731658936,-3.5466289520263667,3.3562731742858887,-212.63800048828125,-174.18600463867188,-749.6929931640625
41,21.0,1474472146519.0,1.4407109022140503,5.042787551879883,7.80449914932251,9.402954916882717,1004.280029296875,1.6141889095306396,8.58941650390625,4.448225975036621,0.02687807008624077,-0.011911871843039993,-0.06658431142568587,-0.17347800731658936,-3.5466289520263667,3.3562731742858887,-212.63800048828125,-174.18600463867188,-749.6929931640625
42,22.0,1474472146619.0,1.4526818990707395,5.056553840637207,7.834426403045652,9.437015338966527,1004.25,1.5821886062622068,8.646729469299316,4.347544193267821,0.026572637259960168,-0.005803219974040985,-0.0607810914516449,-0.12950670719146729,-3.5901756286621094,3.486882209777832,-212.63800048828125,-174.18600463867188,-749.6929931640625
43,23.0,1474472146719.0,1.486799240112305,5.1331682205200195,7.921814918518066,9.555895539603318,1004.27001953125,1.5629011392593384,8.696721076965332,4.2537927627563485,0.02321287989616394,-0.012828170321881771,-0.061086524277925484,-0.07610189914703369,-3.5635528564453125,3.6680221557617188,-212.63800048828125,-174.18600463867188,-749.6929931640625
44,24.0,1474472146819.0,1.486799240112305,5.1331682205200195,7.921814918518066,9.555895539603318,1004.27001953125,1.5629011392593384,8.696721076965332,4.2537927627563485,0.04795292019844055,-0.0015271630836650731,-0.04886921867728233,-0.07610189914703369,-3.5635528564453125,3.6680221557617188,-212.63800048828125,-174.18600463867188,-749.6929931640625
45,25.0,1474472146919.0,1.4790180921554563,5.0876784324646,7.816470146179199,9.442942967909913,1004.3300170898438,1.5446795225143433,8.752826690673826,4.143957614898682,0.02260201424360276,-0.0039706239476799965,-0.04886921867728233,-0.06566143035888672,-3.6651482582092285,3.6725125312805176,-212.63800048828125,-174.18600463867188,-749.6929931640625
46,26.0,1474472147019.0,1.4790180921554563,5.0876784324646,7.816470146179199,9.442942967909913,1004.3300170898438,1.5446795225143433,8.752826690673826,4.143957614898682,0.05803219974040985,0.011911871843039993,-0.043371431529521935,-0.06566143035888672,-3.6651482582092285,3.6725125312805176,-212.63800048828125,-173.86300659179688,-749.6929931640625
47,27.0,1474472147119.0,1.3886369466781616,5.037999153137207,7.7637977600097665,9.358755456524307,1004.2899780273438,1.5334160327911377,8.797798156738281,4.051886081695557,0.043676864355802536,0.016493361443281174,-0.06719517707824707,-0.14477908611297607,-3.7597990036010738,3.711911678314209,-212.63800048828125,-173.86300659179688,-749.6929931640625
48,28.0,1474472147219.0,1.3886369466781616,5.037999153137207,7.7637977600097665,9.358755456524307,1004.2899780273438,1.5334160327911377,8.797798156738281,4.051886081695557,0.008857546374201775,0.009468411095440388,-0.06688974797725677,-0.14477908611297607,-3.7597990036010738,3.711911678314209,-212.63800048828125,-173.86300659179688,-750.0269775390625
49,29.0,1474472147319.0,1.4077905416488647,4.972756862640381,7.691372871398926,9.266466514857989,1004.3599853515624,1.4855127334594729,8.844621658325195,3.9669032096862793,-0.009468411095440388,-0.007941247895359993,-0.04612032696604729,-0.07772219181060791,-3.8718647956848153,3.724469661712648,-212.63800048828125,-173.86300659179688,-750.0269775390625
50,30.0,1474472147419.0,1.4077905416488647,4.972756862640381,7.691372871398926,9.266466514857989,1004.3599853515624,1.4855127334594729,8.844621658325195,3.9669032096862793,0.020463986322283745,-0.10201449692249298,-0.02626720629632473,-0.07772219181060791,-3.8718647956848153,3.724469661712648,-212.63800048828125,-173.86300659179688,-750.0269775390625
51,31.0,1474472147519.0,1.5771803855895996,5.146934986114502,8.453327178955076,10.021835067213921,1004.3300170898438,1.5103856325149536,8.868974685668945,3.902618408203125,0.10506882518529892,0.012828170321881771,-0.08429940044879912,0.066794753074646,-3.7220396995544434,4.550708770751953,-212.63800048828125,-173.86300659179688,-750.0269775390625
52,32.0,1474472147619.0,1.5155296325683594,5.142745018005371,7.4567413330078125,9.18409754384169,1004.3300170898438,1.482613444328308,8.963397026062012,3.691847324371338,0.08032877743244171,-0.0039706239476799965,-0.05100724846124649,0.03291618824005127,-3.8206520080566406,3.7648940086364746,-212.32200622558602,-173.86300659179688,-750.0269775390625
53,33.0,1474472147719.0,1.5155296325683594,5.142745018005371,7.4567413330078125,9.18409754384169,1004.3300170898438,1.482613444328308,8.963397026062012,3.691847324371338,-0.04520402848720551,-0.03848451003432274,-0.057726766914129264,0.03291618824005127,-3.8206520080566406,3.7648940086364746,-212.32200622558602,-173.86300659179688,-750.0269775390625
54,34.0,1474472147819.0,1.556231141090393,5.045181751251222,7.484873294830322,9.159642051266085,1004.3200073242188,1.486309289932251,8.970638275146484,3.672729253768921,-0.10170906037092207,-0.05803219974040985,-0.037568211555480964,0.06992185115814209,-3.9254565238952637,3.812144041061402,-212.32200622558602,-173.86300659179688,-750.0269775390625
55,35.0,1474472147919.0,1.556231141090393,5.045181751251222,7.484873294830322,9.159642051266085,1004.3200073242188,1.486309289932251,8.970638275146484,3.672729253768921,-0.14538592100143433,0.12828169763088226,-0.06291911751031876,0.06992185115814209,-3.9254565238952637,3.812144041061402,-212.32200622558602,-173.86300659179688,-750.0269775390625
56,36.0,1474472148019.0,1.316810965538025,4.862623691558838,7.811681747436522,9.295239211978537,1004.3200073242188,1.4129513502120972,8.889874458312988,3.8915390968322754,-0.07452555745840073,0.2724458873271942,-0.0916297882795334,-0.09614038467407228,-4.0272507667541495,3.920142650604248,-212.32200622558602,-173.86300659179688,-750.0269775390625
57,37.0,1474472148119.0,1.316810965538025,4.862623691558838,7.811681747436522,9.295239211978537,1004.3200073242188,1.4129513502120972,8.889874458312988,3.8915390968322754,0.18112154304981232,-0.23548854887485504,0.03970624133944512,-0.09614038467407228,-4.0272507667541495,3.920142650604248,-212.32200622558602,-173.86300659179688,-750.3670043945312
58,38.0,1474472148219.0,1.3455413579940796,5.677250862121582,8.472481727600098,10.28710870565925,1004.3599853515624,1.443195104598999,8.952142715454102,3.734532594680786,0.17318029701709747,0.23609942197799685,-0.26633724570274353,-0.09765374660491943,-3.2748918533325195,4.737949371337892,-212.32200622558602,-173.86300659179688,-750.6740112304688
59,39.0,1474472148319.0,1.3455413579940796,5.677250862121582,8.472481727600098,10.28710870565925,1004.3599853515624,1.443195104598999,8.952142715454102,3.734532594680786,0.1872301995754242,-0.055894169956445694,0.032681290060281754,-0.09765374660491943,-3.2748918533325195,4.737949371337892,-212.32200622558602,-173.86300659179688,-751.0250244140625
60,30.0,1474472147419.0,1.4077905416488647,4.972756862640381,7.691372871398926,9.266466514857989,1004.3599853515624,1.4855127334594729,8.844621658325195,3.9669032096862793,0.020463986322283745,-0.10201449692249298,-0.02626720629632473,-0.07772219181060791,-3.8718647956848153,3.724469661712648,-212.63800048828125,-173.86300659179688,-750.0269775390625
61,31.0,1474472147519.0,1.5771803855895996,5.146934986114502,8.453327178955076,10.021835067213921,1004.3300170898438,1.5103856325149536,8.868974685668945,3.902618408203125,0.10506882518529892,0.012828170321881771,-0.08429940044879912,0.066794753074646,-3.7220396995544434,4.550708770751953,-212.63800048828125,-173.86300659179688,-750.0269775390625
62,32.0,1474472147619.0,1.5155296325683594,5.142745018005371,7.4567413330078125,9.18409754384169,1004.3300170898438,1.482613444328308,8.963397026062012,3.691847324371338,0.08032877743244171,-0.0039706239476799965,-0.05100724846124649,0.03291618824005127,-3.8206520080566406,3.7648940086364746,-212.32200622558602,-173.86300659179688,-750.0269775390625
63,33.0,1474472147719.0,1.5155296325683594,5.142745018005371,7.4567413330078125,9.18409754384169,1004.3300170898438,1.482613444328308,8.963397026062012,3.691847324371338,-0.04520402848720551,-0.03848451003432274,-0.057726766914129264,0.03291618824005127,-3.8206520080566406,3.7648940086364746,-212.32200622558602,-173.86300659179688,-750.0269775390625
64,34.0,1474472147819.0,1.556231141090393,5.045181751251222,7.484873294830322,9.159642051266085,1004.3200073242188,1.486309289932251,8.970638275146484,3.672729253768921,-0.10170906037092207,-0.05803219974040985,-0.037568211555480964,0.06992185115814209,-3.9254565238952637,3.812144041061402,-212.32200622558602,-173.86300659179688,-750.0269775390625
65,35.0,1474472147919.0,1.556231141090393,5.045181751251222,7.484873294830322,9.159642051266085,1004.3200073242188,1.486309289932251,8.970638275146484,3.672729253768921,-0.14538592100143433,0.12828169763088226,-0.06291911751031876,0.06992185115814209,-3.9254565238952637,3.812144041061402,-212.32200622558602,-173.86300659179688,-750.0269775390625
66,36.0,1474472148019.0,1.316810965538025,4.862623691558838,7.811681747436522,9.295239211978537,1004.3200073242188,1.4129513502120972,8.889874458312988,3.8915390968322754,-0.07452555745840073,0.2724458873271942,-0.0916297882795334,-0.09614038467407228,-4.0272507667541495,3.920142650604248,-212.32200622558602,-173.86300659179688,-750.0269775390625
67,37.0,1474472148119.0,1.316810965538025,4.862623691558838,7.811681747436522,9.295239211978537,1004.3200073242188,1.4129513502120972,8.889874458312988,3.8915390968322754,0.18112154304981232,-0.23548854887485504,0.03970624133944512,-0.09614038467407228,-4.0272507667541495,3.920142650604248,-212.32200622558602,-173.86300659179688,-750.3670043945312
68,38.0,1474472148219.0,1.3455413579940796,5.677250862121582,8.472481727600098,10.28710870565925,1004.3599853515624,1.443195104598999,8.952142715454102,3.734532594680786,0.17318029701709747,0.23609942197799685,-0.26633724570274353,-0.09765374660491943,-3.2748918533325195,4.737949371337892,-212.32200622558602,-173.86300659179688,-750.6740112304688
69,39.0,1474472148319.0,1.3455413579940796,5.677250862121582,8.472481727600098,10.28710870565925,1004.3599853515624,1.443195104598999,8.952142715454102,3.734532594680786,0.1872301995754242,-0.055894169956445694,0.032681290060281754,-0.09765374660491943,-3.2748918533325195,4.737949371337892,-212.32200622558602,-173.86300659179688,-751.0250244140625
70,40.0,1474472148419.0,1.2665326595306396,5.473743438720703,8.066065788269043,9.829923169144305,1004.280029296875,1.2287739515304563,9.093585014343262,3.4593634605407715,0.18936823308467865,0.012522737495601177,-0.07147123664617537,0.03775870800018311,-3.6198415756225586,4.6067023277282715,-212.32200622558602,-173.86300659179688,-751.0250244140625
71,41.0,1474472148519.0,1.3826514482498171,5.292382717132568,7.93019437789917,9.633743961888047,1004.2999877929688,1.1752279996871948,9.23802375793457,3.0737819671630864,0.3072652220726013,-0.051312681287527084,-0.08918632566928864,0.20742344856262207,-3.945641040802002,4.856412410736084,-212.32200622558602,-173.86300659179688,-751.0250244140625
72,42.0,1474472148619.0,1.3826514482498171,5.292382717132568,7.93019437789917,9.633743961888047,1004.2999877929688,1.1752279996871948,9.23802375793457,3.0737819671630864,0.1518000066280365,0.06780604273080826,-0.06963863968849182,0.20742344856262207,-3.945641040802002,4.856412410736084,-212.32200622558602,-173.86300659179688,-751.0250244140625
73,43.0,1474472148719.0,0.9917980432510376,5.309741020202637,7.281964302062987,9.06664310297581,1004.3400268554688,1.0635418891906738,9.338433265686037,2.7987380027771,0.016798794269561768,-0.037568211555480964,-0.05803219974040985,-0.07174384593963623,-4.0286922454833975,4.483226299285889,-212.32200622558602,-173.86300659179688,-751.0250244140625
74,44.0,1474472148819.0,0.9917980432510376,5.309741020202637,7.281964302062987,9.06664310297581,1004.3400268554688,1.0635418891906738,9.338433265686037,2.7987380027771,0.01160643994808197,-0.03726277872920036,-0.0403171069920063,-0.07174384593963623,-4.0286922454833975,4.483226299285889,-212.63999938964844,-173.54400634765625,-751.0250244140625
75,45.0,1474472148919.0,1.3593080043792725,5.550358295440674,7.9613189697265625,9.799836488241251,1004.27001953125,1.0614567995071411,9.36166286468506,2.7208409309387207,0.03634648025035858,-0.00366519158706069,-0.07880161702632904,0.2978512048721313,-3.8113045692443848,5.240478038787842,-212.63999938964844,-173.54400634765625,-751.0250244140625
76,46.0,1474472149019.0,1.3593080043792725,5.550358295440674,7.9613189697265625,9.799836488241251,1004.27001953125,1.0614567995071411,9.36166286468506,2.7208409309387207,0.04856378585100174,0.02535090781748295,-0.07483099400997162,0.2978512048721313,-3.8113045692443848,5.240478038787842,-212.96299743652344,-173.24200439453125,-751.0250244140625
77,47.0,1474472149119.0,1.1953052282333374,5.410297393798828,7.55011510848999,9.36505796188348,1004.2899780273438,0.9785470366477966,9.398932456970217,2.621623992919922,-0.008246680721640587,-0.015882495790719986,-0.09010262042284012,0.2167581915855408,-3.9886350631713854,4.928491115570068,-212.96299743652344,-173.24200439453125,-751.0250244140625
78,48.0,1474472149219.0,1.1953052282333374,5.410297393798828,7.55011510848999,9.36505796188348,1004.2899780273438,0.9785470366477966,9.398932456970217,2.621623992919922,0.03145955875515938,0.007635815534740685,-0.06475171446800232,0.2167581915855408,-3.9886350631713854,4.928491115570068,-212.96299743652344,-173.24200439453125,-751.0250244140625
79,49.0,1474472149319.0,1.1468225717544556,5.325901508331299,7.689577102661133,9.423907093414147,1004.3400268554688,0.8959534764289856,9.42338752746582,2.5626957416534424,0.032681290060281754,0.028405234217643738,-0.0757472887635231,0.25086909532547,-4.0974860191345215,5.1268815994262695,-212.96299743652344,-173.24200439453125,-751.0250244140625
80,40.0,1474472148419.0,1.2665326595306396,5.473743438720703,8.066065788269043,9.829923169144305,1004.280029296875,1.2287739515304563,9.093585014343262,3.4593634605407715,0.18936823308467865,0.012522737495601177,-0.07147123664617537,0.03775870800018311,-3.6198415756225586,4.6067023277282715,-212.32200622558602,-173.86300659179688,-751.0250244140625
81,41.0,1474472148519.0,1.3826514482498171,5.292382717132568,7.93019437789917,9.633743961888047,1004.2999877929688,1.1752279996871948,9.23802375793457,3.0737819671630864,0.3072652220726013,-0.051312681287527084,-0.08918632566928864,0.20742344856262207,-3.945641040802002,4.856412410736084,-212.32200622558602,-173.86300659179688,-751.0250244140625
82,42.0,1474472148619.0,1.3826514482498171,5.292382717132568,7.93019437789917,9.633743961888047,1004.2999877929688,1.1752279996871948,9.23802375793457,3.0737819671630864,0.1518000066280365,0.06780604273080826,-0.06963863968849182,0.20742344856262207,-3.945641040802002,4.856412410736084,-212.32200622558602,-173.86300659179688,-751.0250244140625
83,43.0,1474472148719.0,0.9917980432510376,5.309741020202637,7.281964302062987,9.06664310297581,1004.3400268554688,1.0635418891906738,9.338433265686037,2.7987380027771,0.016798794269561768,-0.037568211555480964,-0.05803219974040985,-0.07174384593963623,-4.0286922454833975,4.483226299285889,-212.32200622558602,-173.86300659179688,-751.0250244140625
