,Unnamed: 0,timestamp,ax,ay,az,acc_magnitude,gx,gy,gz,light,pressure,mx,my,mz,mAc,uv
124,64.0,1474472150819.0,2.75174617767334,-7.951349258422852,-1.6079767942428589,8.566309090068197,32.168079376220696,-0.7935199737548828,1.8312000036239624,31.0,1006.68,27.84,10.8,22.61,ACCURACY_BAD,0.0
125,65.0,1474472150919.0,2.3162522315979004,-9.236295700073242,-2.6703903675079346,9.889649507159133,-19.044479370117188,-17.152238845825195,-15.68727970123291,31.0,1006.68,28.55,10.61,25.37,ACCURACY_BAD,0.0
126,66.0,1474472151019.0,2.3162522315979004,-9.236295700073242,-2.6703903675079346,9.889649507159133,-19.044479370117188,-17.152238845825195,-15.68727970123291,35.0,1006.68,28.55,11.63,24.35,ACCURACY_BAD,0.0
127,67.0,1474472151119.0,2.3162522315979004,-9.236295700073242,-2.6703903675079346,9.889649507159133,-19.044479370117188,-17.152238845825195,-15.68727970123291,35.0,1006.68,29.27,12.11,27.35,ACCURACY_BAD,0.0
128,68.0,1474472151219.0,1.7036896944046018,-9.229117393493652,-3.1058835983276367,9.885629942703105,4.3338398933410645,-6.165040016174316,15.870399475097654,35.0,1006.68,27.84,13.92,28.61,ACCURACY_BAD,0.0
129,69.0,1474472151319.0,1.7036896944046018,-9.229117393493652,-3.1058835983276367,9.885629942703105,4.3338398933410645,-6.165040016174316,15.870399475097654,35.0,1006.68,28.55,12.84,27.53,ACCURACY_BAD,0.0
130,70.0,1474472151419.0,2.249253273010254,-8.93240737915039,-3.3714869022369385,9.808871790639477,-0.8545600175857544,1.4039199352264404,5.55463981628418,38.0,1006.67,26.45,15.23,26.87,ACCURACY_BAD,0.0
131,71.0,1474472151519.0,2.249253273010254,-8.93240737915039,-3.3714869022369385,9.808871790639477,-0.8545600175857544,1.4039199352264404,5.55463981628418,38.0,1006.67,28.55,15.42,24.11,ACCURACY_BAD,0.0
132,72.0,1474472151619.0,2.249253273010254,-8.93240737915039,-3.3714869022369385,9.808871790639477,-0.8545600175857544,1.4039199352264404,5.55463981628418,41.0,1006.65,29.27,15.65,25.61,ACCURACY_BAD,0.0
133,73.0,1474472151719.0,2.4646072387695312,-8.690732002258299,-3.383451223373413,9.646287045149485,-4.944240093231201,-1.7091200351715088,2.1974399089813232,41.0,1006.65,28.55,16.97,26.03,ACCURACY_BAD,0.0
134,74.0,1474472151819.0,2.4646072387695312,-8.690732002258299,-3.383451223373413,9.646287045149485,-4.944240093231201,-1.7091200351715088,2.1974399089813232,41.0,1006.64,28.55,16.79,26.69,ACCURACY_BAD,0.0
135,75.0,1474472151919.0,2.311466693878174,-8.72662353515625,-3.335594892501831,9.624085924810489,-0.4272800087928772,-1.2207999229431152,-0.183119997382164,41.0,1006.64,26.45,15.47,26.27,ACCURACY_BAD,0.0
136,76.0,1474472152019.0,2.311466693878174,-8.72662353515625,-3.335594892501831,9.624085924810489,-0.4272800087928772,-1.2207999229431152,-0.183119997382164,43.0,1006.64,27.18,16.73,24.53,ACCURACY_BAD,0.0
137,77.0,1474472152119.0,2.3976082801818848,-8.685946464538574,-3.5222349166870117,9.674726366071344,0.183119997382164,0.244159996509552,-0.7324799895286559,43.0,1006.64,27.84,16.31,23.69,ACCURACY_BAD,0.0
138,78.0,1474472152219.0,2.3976082801818848,-8.685946464538574,-3.5222349166870117,9.674726366071344,0.183119997382164,0.244159996509552,-0.7324799895286559,43.0,1006.65,29.93,15.47,26.27,ACCURACY_BAD,0.0
139,79.0,1474472152319.0,2.3976082801818848,-8.685946464538574,-3.5222349166870117,9.674726366071344,0.183119997382164,0.244159996509552,-0.7324799895286559,43.0,1006.65,27.18,16.07,26.45,ACCURACY_BAD,0.0
140,70.0,1474472151419.0,2.249253273010254,-8.93240737915039,-3.3714869022369385,9.808871790639477,-0.8545600175857544,1.4039199352264404,5.55463981628418,38.0,1006.67,26.45,15.23,26.87,ACCURACY_BAD,0.0
141,71.0,1474472151519.0,2.249253273010254,-8.93240737915039,-3.3714869022369385,9.808871790639477,-0.8545600175857544,1.4039199352264404,5.55463981628418,38.0,1006.67,28.55,15.42,24.11,ACCURACY_BAD,0.0
142,72.0,1474472151619.0,2.249253273010254,-8.93240737915039,-3.3714869022369385,9.808871790639477,-0.8545600175857544,1.4039199352264404,5.55463981628418,41.0,1006.65,29.27,15.65,25.61,ACCURACY_BAD,0.0
143,73.0,1474472151719.0,2.4646072387695312,-8.690732002258299,-3.383451223373413,9.646287045149485,-4.944240093231201,-1.7091200351715088,2.1974399089813232,41.0,1006.65,28.55,16.97,26.03,ACCURACY_BAD,0.0
144,74.0,1474472151819.0,2.4646072387695312,-8.690732002258299,-3.383451223373413,9.646287045149485,-4.944240093231201,-1.7091200351715088,2.1974399089813232,41.0,1006.64,28.55,16.79,26.69,ACCURACY_BAD,0.0
145,75.0,1474472151919.0,2.311466693878174,-8.72662353515625,-3.335594892501831,9.624085924810489,-0.4272800087928772,-1.2207999229431152,-0.183119997382164,41.0,1006.64,26.45,15.47,26.27,ACCURACY_BAD,0.0
146,76.0,1474472152019.0,2.311466693878174,-8.72662353515625,-3.335594892501831,9.624085924810489,-0.4272800087928772,-1.2207999229431152,-0.183119997382164,43.0,1006.64,27.18,16.73,24.53,ACCURACY_BAD,0.0
147,77.0,1474472152119.0,2.3976082801818848,-8.685946464538574,-3.5222349166870117,9.674726366071344,0.183119997382164,0.244159996509552,-0.7324799895286559,43.0,1006.64,27.84,16.31,23.69,ACCURACY_BAD,0.0
148,78.0,1474472152219.0,2.3976082801818848,-8.685946464538574,-3.5222349166870117,9.674726366071344,0.183119997382164,0.244159996509552,-0.7324799895286559,43.0,1006.65,29.93,15.47,26.27,ACCURACY_BAD,0.0
149,79.0,1474472152319.0,2.3976082801818848,-8.685946464538574,-3.5222349166870117,9.674726366071344,0.183119997382164,0.244159996509552,-0.7324799895286559,43.0,1006.65,27.18,16.07,26.45,ACCURACY_BAD,0.0
150,80.0,1474472152419.0,2.3497519493103027,-8.815157890319824,-3.6394832134246826,9.822127107472976,0.6103999614715576,1.4649599790573118,-2.3805599212646484,43.0,1006.64,26.45,16.97,26.03,ACCURACY_BAD,0.0
151,81.0,1474472152519.0,2.3497519493103027,-8.815157890319824,-3.6394832134246826,9.822127107472976,0.6103999614715576,1.4649599790573118,-2.3805599212646484,43.0,1006.64,27.18,15.89,27.11,ACCURACY_BAD,0.0
152,82.0,1474472152619.0,2.2827527523040767,-8.733802795410156,-3.503092288970948,9.683074252648993,0.8545600175857544,-1.2818399667739868,-2.2584800720214844,43.0,1006.65,27.18,14.34,27.29,ACCURACY_BAD,0.0
153,83.0,1474472152719.0,2.2827527523040767,-8.733802795410156,-3.503092288970948,9.683074252648993,0.8545600175857544,-1.2818399667739868,-2.2584800720214844,43.0,1006.65,27.84,14.34,27.29,ACCURACY_BAD,0.0
154,84.0,1474472152819.0,2.2827527523040767,-8.733802795410156,-3.503092288970948,9.683074252648993,0.8545600175857544,-1.2818399667739868,-2.2584800720214844,43.0,1006.65,27.18,15.23,26.87,ACCURACY_BAD,0.0
155,85.0,1474472152919.0,2.263610363006592,-8.779266357421875,-3.5772697925567627,9.746604989369864,2.2584800720214844,1.0987199544906616,1.5870399475097656,43.0,1006.65,29.27,15.89,27.11,ACCURACY_BAD,0.0
156,86.0,1474472153019.0,2.263610363006592,-8.779266357421875,-3.5772697925567627,9.746604989369864,2.2584800720214844,1.0987199544906616,1.5870399475097656,42.0,1006.66,29.27,14.34,27.29,ACCURACY_BAD,0.0
157,87.0,1474472153119.0,2.263610363006592,-8.827122688293457,-3.572484016418457,9.787985945906405,0.976639986038208,-1.0376800298690796,-2.807839870452881,42.0,1006.66,27.18,15.89,27.11,ACCURACY_BAD,0.0
158,88.0,1474472153219.0,2.263610363006592,-8.827122688293457,-3.572484016418457,9.787985945906405,0.976639986038208,-1.0376800298690796,-2.807839870452881,42.0,1006.67,29.27,15.65,27.71,ACCURACY_BAD,0.0
159,89.0,1474472153319.0,2.249253273010254,-8.642874717712402,-3.3332018852233887,9.532505362174014,0.061039999127388,-0.4272800087928772,1.7091200351715088,42.0,1006.67,28.55,15.89,27.11,ACCURACY_BAD,0.0
160,80.0,1474472152419.0,2.3497519493103027,-8.815157890319824,-3.6394832134246826,9.822127107472976,0.6103999614715576,1.4649599790573118,-2.3805599212646484,43.0,1006.64,26.45,16.97,26.03,ACCURACY_BAD,0.0
161,81.0,1474472152519.0,2.3497519493103027,-8.815157890319824,-3.6394832134246826,9.822127107472976,0.6103999614715576,1.4649599790573118,-2.3805599212646484,43.0,1006.64,27.18,15.89,27.11,ACCURACY_BAD,0.0
162,82.0,1474472152619.0,2.2827527523040767,-8.733802795410156,-3.503092288970948,9.683074252648993,0.8545600175857544,-1.2818399667739868,-2.2584800720214844,43.0,1006.65,27.18,14.34,27.29,ACCURACY_BAD,0.0
163,83.0,1474472152719.0,2.2827527523040767,-8.733802795410156,-3.503092288970948,9.683074252648993,0.8545600175857544,-1.2818399667739868,-2.2584800720214844,43.0,1006.65,27.84,14.34,27.29,ACCURACY_BAD,0.0
164,84.0,1474472152819.0,2.2827527523040767,-8.733802795410156,-3.503092288970948,9.683074252648993,0.8545600175857544,-1.2818399667739868,-2.2584800720214844,43.0,1006.65,27.18,15.23,26.87,ACCURACY_BAD,0.0
165,85.0,1474472152919.0,2.263610363006592,-8.779266357421875,-3.5772697925567627,9.746604989369864,2.2584800720214844,1.0987199544906616,1.5870399475097656,43.0,1006.65,29.27,15.89,27.11,ACCURACY_BAD,0.0
166,86.0,1474472153019.0,2.263610363006592,-8.779266357421875,-3.5772697925567627,9.746604989369864,2.2584800720214844,1.0987199544906616,1.5870399475097656,42.0,1006.66,29.27,14.34,27.29,ACCURACY_BAD,0.0
167,87.0,1474472153119.0,2.263610363006592,-8.827122688293457,-3.572484016418457,9.787985945906405,0.976639986038208,-1.0376800298690796,-2.807839870452881,42.0,1006.66,27.18,15.89,27.11,ACCURACY_BAD,0.0
168,88.0,1474472153219.0,2.263610363006592,-8.827122688293457,-3.572484016418457,9.787985945906405,0.976639986038208,-1.0376800298690796,-2.807839870452881,42.0,1006.67,29.27,15.65,27.71,ACCURACY_BAD,0.0
169,89.0,1474472153319.0,2.249253273010254,-8.642874717712402,-3.3332018852233887,9.532505362174014,0.061039999127388,-0.4272800087928772,1.7091200351715088,42.0,1006.67,28.55,15.89,27.11,ACCURACY_BAD,0.0
170,90.0,1474472153419.0,2.249253273010254,-8.642874717712402,-3.3332018852233887,9.532505362174014,0.061039999127388,-0.4272800087928772,1.7091200351715088,43.0,1006.66,27.84,14.75,26.03,ACCURACY_BAD,0.0
171,91.0,1474472153519.0,2.249253273010254,-8.642874717712402,-3.3332018852233887,9.532505362174014,0.061039999127388,-0.4272800087928772,1.7091200351715088,43.0,1006.66,27.84,15.47,26.27,ACCURACY_BAD,0.0
172,92.0,1474472153619.0,2.115255117416382,-8.910871505737305,-3.5748770236968994,9.831463824785873,2.3195199966430664,-0.122079998254776,-0.6103999614715576,41.0,1006.66,28.55,17.39,24.77,ACCURACY_BAD,0.0
173,93.0,1474472153719.0,2.115255117416382,-8.910871505737305,-3.5748770236968994,9.831463824785873,2.3195199966430664,-0.122079998254776,-0.6103999614715576,41.0,1006.66,27.84,15.23,26.87,ACCURACY_BAD,0.0
174,94.0,1474472153819.0,2.3018953800201416,-8.752944946289062,-3.4743783473968506,9.694538280608592,0.122079998254776,-0.7935199737548828,-2.868880033493042,41.0,1006.66,26.45,13.73,27.11,ACCURACY_BAD,0.0
175,95.0,1474472153919.0,2.3018953800201416,-8.752944946289062,-3.4743783473968506,9.694538280608592,0.122079998254776,-0.7935199737548828,-2.868880033493042,41.0,1006.66,27.84,13.07,26.87,ACCURACY_BAD,0.0
176,96.0,1474472154019.0,2.3018953800201416,-8.752944946289062,-3.4743783473968506,9.694538280608592,0.122079998254776,-0.7935199737548828,-2.868880033493042,41.0,1006.66,27.84,13.73,27.11,ACCURACY_BAD,0.0
177,97.0,1474472154119.0,2.230110645294189,-8.71466064453125,-3.486342430114746,9.6474497759571,1.5260000228881836,1.0376800298690796,-0.183119997382164,41.0,1006.66,27.84,15.89,27.11,ACCURACY_BAD,0.0
178,98.0,1474472154219.0,2.230110645294189,-8.71466064453125,-3.486342430114746,9.6474497759571,1.5260000228881836,1.0376800298690796,-0.183119997382164,41.0,1006.66,28.55,15.65,27.71,ACCURACY_BAD,0.0
179,99.0,1474472154319.0,2.1056838035583496,-8.815157890319824,-3.483949899673462,9.709728102025851,-1.3428800106048584,-1.6480799913406372,-0.061039999127388,41.0,1006.66,27.18,16.55,27.29,ACCURACY_BAD,0.0
180,90.0,1474472153419.0,2.249253273010254,-8.642874717712402,-3.3332018852233887,9.532505362174014,0.061039999127388,-0.4272800087928772,1.7091200351715088,43.0,1006.66,27.84,14.75,26.03,ACCURACY_BAD,0.0
181,91.0,1474472153519.0,2.249253273010254,-8.642874717712402,-3.3332018852233887,9.532505362174014,0.061039999127388,-0.4272800087928772,1.7091200351715088,43.0,1006.66,27.84,15.47,26.27,ACCURACY_BAD,0.0
182,92.0,1474472153619.0,2.115255117416382,-8.910871505737305,-3.5748770236968994,9.831463824785873,2.3195199966430664,-0.122079998254776,-0.6103999614715576,41.0,1006.66,28.55,17.39,24.77,ACCURACY_BAD,0.0
183,93.0,1474472153719.0,2.115255117416382,-8.910871505737305,-3.5748770236968994,9.831463824785873,2.3195199966430664,-0.122079998254776,-0.6103999614715576,41.0,1006.66,27.84,15.23,26.87,ACCURACY_BAD,0.0
184,94.0,1474472153819.0,2.3018953800201416,-8.752944946289062,-3.4743783473968506,9.694538280608592,0.122079998254776,-0.7935199737548828,-2.868880033493042,41.0,1006.66,26.45,13.73,27.11,ACCURACY_BAD,0.0
185,95.0,1474472153919.0,2.3018953800201416,-8.752944946289062,-3.4743783473968506,9.694538280608592,0.122079998254776,-0.7935199737548828,-2.868880033493042,41.0,1006.66,27.84,13.07,26.87,ACCURACY_BAD,0.0
186,96.0,1474472154019.0,2.3018953800201416,-8.752944946289062,-3.4743783473968506,9.694538280608592,0.122079998254776,-0.7935199737548828,-2.868880033493042,41.0,1006.66,27.84,13.73,27.11,ACCURACY_BAD,0.0
187,97.0,1474472154119.0,2.230110645294189,-8.71466064453125,-3.486342430114746,9.6474497759571,1.5260000228881836,1.0376800298690796,-0.183119997382164,41.0,1006.66,27.84,15.89,27.11,ACCURACY_BAD,0.0
188,98.0,1474472154219.0,2.230110645294189,-8.71466064453125,-3.486342430114746,9.6474497759571,1.5260000228881836,1.0376800298690796,-0.183119997382164,41.0,1006.66,28.55,15.65,27.71,ACCURACY_BAD,0.0
189,99.0,1474472154319.0,2.1056838035583496,-8.815157890319824,-3.483949899673462,9.709728102025851,-1.3428800106048584,-1.6480799913406372,-0.061039999127388,41.0,1006.66,27.18,16.55,27.29,ACCURACY_BAD,0.0
190,100.0,1474472154419.0,2.1056838035583496,-8.815157890319824,-3.483949899673462,9.709728102025851,-1.3428800106048584,-1.6480799913406372,-0.061039999127388,42.0,1006.66,28.55,12.11,27.35,ACCURACY_BAD,0.0
191,101.0,1474472154519.0,2.1391832828521733,-8.652446746826174,-3.2853453159332275,9.499180684102257,0.366239994764328,-0.6103999614715576,3.1740798950195312,42.0,1006.66,27.18,13.5,27.77,ACCURACY_BAD,0.0
192,102.0,1474472154619.0,2.1391832828521733,-8.652446746826174,-3.2853453159332275,9.499180684102257,0.366239994764328,-0.6103999614715576,3.1740798950195312,41.0,1006.66,25.79,16.79,26.69,ACCURACY_BAD,0.0
193,103.0,1474472154719.0,2.1391832828521733,-8.652446746826174,-3.2853453159332275,9.499180684102257,0.366239994764328,-0.6103999614715576,3.1740798950195312,41.0,1006.66,27.18,15.23,26.87,ACCURACY_BAD,0.0
194,104.0,1474472154819.0,1.938186287879944,-9.131011009216307,-4.060619831085205,10.17941852708482,-0.4272800087928772,1.3428800106048584,-4.2117600440979,42.0,1006.66,26.45,16.13,28.61,ACCURACY_BAD,0.0
195,105.0,1474472154919.0,1.938186287879944,-9.131011009216307,-4.060619831085205,10.17941852708482,-0.4272800087928772,1.3428800106048584,-4.2117600440979,42.0,1006.66,28.55,15.47,28.43,ACCURACY_BAD,0.0
196,106.0,1474472155019.0,2.416750907897949,-8.401200294494629,-3.1441688537597656,9.290137195972683,2.3805599212646484,-1.8312000036239624,6.836480140686035,42.0,1006.66,27.18,14.34,27.29,ACCURACY_BAD,0.0
197,107.0,1474472155119.0,2.416750907897949,-8.401200294494629,-3.1441688537597656,9.290137195972683,2.3805599212646484,-1.8312000036239624,6.836480140686035,42.0,1006.66,27.18,15.23,26.87,ACCURACY_BAD,0.0
198,108.0,1474472155219.0,2.416750907897949,-8.401200294494629,-3.1441688537597656,9.290137195972683,2.3805599212646484,-1.8312000036239624,6.836480140686035,42.0,1006.67,27.84,13.92,26.45,ACCURACY_BAD,0.0
199,109.0,1474472155319.0,2.5507488250732417,-8.664410591125487,-3.2829525470733643,9.61020852461358,1.5870399475097656,8.057279586791992,17.945758819580078,42.0,1006.67,27.18,16.31,23.69,ACCURACY_BAD,0.0
200,100.0,1474472154419.0,2.1056838035583496,-8.815157890319824,-3.483949899673462,9.709728102025851,-1.3428800106048584,-1.6480799913406372,-0.061039999127388,42.0,1006.66,28.55,12.11,27.35,ACCURACY_BAD,0.0
201,101.0,1474472154519.0,2.1391832828521733,-8.652446746826174,-3.2853453159332275,9.499180684102257,0.366239994764328,-0.6103999614715576,3.1740798950195312,42.0,1006.66,27.18,13.5,27.77,ACCURACY_BAD,0.0
202,102.0,1474472154619.0,2.1391832828521733,-8.652446746826174,-3.2853453159332275,9.499180684102257,0.366239994764328,-0.6103999614715576,3.1740798950195312,41.0,1006.66,25.79,16.79,26.69,ACCURACY_BAD,0.0
203,103.0,1474472154719.0,2.1391832828521733,-8.652446746826174,-3.2853453159332275,9.499180684102257,0.366239994764328,-0.6103999614715576,3.1740798950195312,41.0,1006.66,27.18,15.23,26.87,ACCURACY_BAD,0.0
204,104.0,1474472154819.0,1.938186287879944,-9.131011009216307,-4.060619831085205,10.17941852708482,-0.4272800087928772,1.3428800106048584,-4.2117600440979,42.0,1006.66,26.45,16.13,28.61,ACCURACY_BAD,0.0
205,105.0,1474472154919.0,1.938186287879944,-9.131011009216307,-4.060619831085205,10.17941852708482,-0.4272800087928772,1.3428800106048584,-4.2117600440979,42.0,1006.66,28.55,15.47,28.43,ACCURACY_BAD,0.0
206,106.0,1474472155019.0,2.416750907897949,-8.401200294494629,-3.1441688537597656,9.290137195972683,2.3805599212646484,-1.8312000036239624,6.836480140686035,42.0,1006.66,27.18,14.34,27.29,ACCURACY_BAD,0.0
207,107.0,1474472155119.0,2.416750907897949,-8.401200294494629,-3.1441688537597656,9.290137195972683,2.3805599212646484,-1.8312000036239624,6.836480140686035,42.0,1006.66,27.18,15.23,26.87,ACCURACY_BAD,0.0
208,108.0,1474472155219.0,2.416750907897949,-8.401200294494629,-3.1441688537597656,9.290137195972683,2.3805599212646484,-1.8312000036239624,6.836480140686035,42.0,1006.67,27.84,13.92,26.45,ACCURACY_BAD,0.0
209,109.0,1474472155319.0,2.5507488250732417,-8.664410591125487,-3.2829525470733643,9.61020852461358,1.5870399475097656,8.057279586791992,17.945758819580078,42.0,1006.67,27.18,16.31,23.69,ACCURACY_BAD,0.0
210,110.0,1474472155419.0,2.5507488250732417,-8.664410591125487,-3.2829525470733643,9.61020852461358,1.5870399475097656,8.057279586791992,17.945758819580078,43.0,1006.67,25.79,17.57,24.11,ACCURACY_BAD,0.0
211,111.0,1474472155519.0,2.3736801147460938,-8.666803359985353,-3.862015962600708,9.780746651620065,-2.5636799335479736,-3.1740798950195312,4.578000068664551,43.0,1006.67,27.84,16.92,23.87,ACCURACY_BAD,0.0
212,112.0,1474472155619.0,2.3736801147460938,-8.666803359985353,-3.862015962600708,9.780746651620065,-2.5636799335479736,-3.1740798950195312,4.578000068664551,43.0,1006.68,27.84,17.1,23.27,ACCURACY_BAD,0.0
213,113.0,1474472155719.0,2.919243574142456,-8.702695846557617,-3.895515203475952,9.971656669950864,0.061039999127388,-1.5260000228881836,-3.84552001953125,43.0,1006.68,27.18,16.73,24.53,ACCURACY_BAD,0.0
214,114.0,1474472155819.0,2.919243574142456,-8.702695846557617,-3.895515203475952,9.971656669950864,0.061039999127388,-1.5260000228881836,-3.84552001953125,48.0,1006.68,27.18,15.59,23.45,ACCURACY_BAD,0.0
215,115.0,1474472155919.0,2.5363922119140625,-8.796016693115233,-3.35713005065918,9.750564973131508,-2.3805599212646484,4.089679718017578,-0.5493599772453308,48.0,1006.68,27.84,16.5,25.13,ACCURACY_BAD,0.0
216,116.0,1474472156019.0,2.5363922119140625,-8.796016693115233,-3.35713005065918,9.750564973131508,-2.3805599212646484,4.089679718017578,-0.5493599772453308,46.0,1006.69,27.18,17.21,25.37,ACCURACY_BAD,0.0
217,117.0,1474472156119.0,2.5363922119140625,-8.796016693115233,-3.35713005065918,9.750564973131508,-2.3805599212646484,4.089679718017578,-0.5493599772453308,46.0,1006.69,28.55,16.31,25.85,ACCURACY_BAD,0.0
218,118.0,1474472156219.0,2.617748022079468,-8.638089179992676,-3.6729826927185054,9.744741723084157,-1.6480799913406372,1.4649599790573118,-5.249439716339111,43.0,1006.69,28.55,16.5,25.13,ACCURACY_BAD,0.0
219,119.0,1474472156319.0,2.617748022079468,-8.638089179992676,-3.6729826927185054,9.744741723084157,-1.6480799913406372,1.4649599790573118,-5.249439716339111,43.0,1006.69,26.45,16.73,24.53,ACCURACY_BAD,0.0
220,110.0,1474472155419.0,2.5507488250732417,-8.664410591125487,-3.2829525470733643,9.61020852461358,1.5870399475097656,8.057279586791992,17.945758819580078,43.0,1006.67,25.79,17.57,24.11,ACCURACY_BAD,0.0
221,111.0,1474472155519.0,2.3736801147460938,-8.666803359985353,-3.862015962600708,9.780746651620065,-2.5636799335479736,-3.1740798950195312,4.578000068664551,43.0,1006.67,27.84,16.92,23.87,ACCURACY_BAD,0.0
222,112.0,1474472155619.0,2.3736801147460938,-8.666803359985353,-3.862015962600708,9.780746651620065,-2.5636799335479736,-3.1740798950195312,4.578000068664551,43.0,1006.68,27.84,17.1,23.27,ACCURACY_BAD,0.0
223,113.0,1474472155719.0,2.919243574142456,-8.702695846557617,-3.895515203475952,9.971656669950864,0.061039999127388,-1.5260000228881836,-3.84552001953125,43.0,1006.68,27.18,16.73,24.53,ACCURACY_BAD,0.0
224,114.0,1474472155819.0,2.919243574142456,-8.702695846557617,-3.895515203475952,9.971656669950864,0.061039999127388,-1.5260000228881836,-3.84552001953125,48.0,1006.68,27.18,15.59,23.45,ACCURACY_BAD,0.0
225,115.0,1474472155919.0,2.5363922119140625,-8.796016693115233,-3.35713005065918,9.750564973131508,-2.3805599212646484,4.089679718017578,-0.5493599772453308,48.0,1006.68,27.84,16.5,25.13,ACCURACY_BAD,0.0
226,116.0,1474472156019.0,2.5363922119140625,-8.796016693115233,-3.35713005065918,9.750564973131508,-2.3805599212646484,4.089679718017578,-0.5493599772453308,46.0,1006.69,27.18,17.21,25.37,ACCURACY_BAD,0.0
227,117.0,1474472156119.0,2.5363922119140625,-8.796016693115233,-3.35713005065918,9.750564973131508,-2.3805599212646484,4.089679718017578,-0.5493599772453308,46.0,1006.69,28.55,16.31,25.85,ACCURACY_BAD,0.0
228,118.0,1474472156219.0,2.617748022079468,-8.638089179992676,-3.6729826927185054,9.744741723084157,-1.6480799913406372,1.4649599790573118,-5.249439716339111,43.0,1006.69,28.55,16.5,25.13,ACCURACY_BAD,0.0
229,119.0,1474472156319.0,2.617748022079468,-8.638089179992676,-3.6729826927185054,9.744741723084157,-1.6480799913406372,1.4649599790573118,-5.249439716339111,43.0,1006.69,26.45,16.73,24.53,ACCURACY_BAD,0.0
230,120.0,1474472156419.0,2.617748022079468,-8.580661773681639,-3.4480574131011963,9.61090324087515,1.0376800298690796,1.0987199544906616,3.3571999073028564,44.0,1006.68,27.18,18.05,24.95,ACCURACY_BAD,0.0
231,121.0,1474472156519.0,2.617748022079468,-8.580661773681639,-3.4480574131011963,9.61090324087515,1.0376800298690796,1.0987199544906616,3.3571999073028564,44.0,1006.68,27.18,17.57,24.11,ACCURACY_BAD,0.0
232,122.0,1474472156619.0,2.617748022079468,-8.580661773681639,-3.4480574131011963,9.61090324087515,1.0376800298690796,1.0987199544906616,3.3571999073028564,44.0,1006.68,28.55,18.05,24.95,ACCURACY_BAD,0.0
233,123.0,1474472156719.0,2.627319574356079,-8.702695846557617,-3.6729826927185054,9.804617534840178,0.9156000018119812,2.502640008926392,-3.3571999073028564,44.0,1006.68,27.18,17.39,26.87,ACCURACY_BAD,0.0
234,124.0,1474472156819.0,2.627319574356079,-8.702695846557617,-3.6729826927185054,9.804617534840178,0.9156000018119812,2.502640008926392,-3.3571999073028564,44.0,1006.68,27.18,15.0,25.43,ACCURACY_BAD,0.0
235,125.0,1474472156919.0,2.8043880462646484,-8.530412673950195,-3.627518892288208,9.684597359510102,-4.4559197425842285,1.2818399667739868,2.4415998458862305,44.0,1006.68,28.55,16.79,26.69,ACCURACY_BAD,0.0
236,126.0,1474472157019.0,2.8043880462646484,-8.530412673950195,-3.627518892288208,9.684597359510102,-4.4559197425842285,1.2818399667739868,2.4415998458862305,45.0,1006.68,28.55,17.81,25.55,ACCURACY_BAD,0.0
237,127.0,1474472157119.0,2.445464611053467,-8.72662353515625,-3.665804386138916,9.776112585567596,2.3805599212646484,3.662400007247925,-1.5870399475097656,45.0,1006.68,29.27,16.97,26.03,ACCURACY_BAD,0.0
238,128.0,1474472157219.0,2.445464611053467,-8.72662353515625,-3.665804386138916,9.776112585567596,2.3805599212646484,3.662400007247925,-1.5870399475097656,46.0,1006.67,27.18,16.07,24.29,ACCURACY_BAD,0.0
239,129.0,1474472157319.0,2.445464611053467,-8.72662353515625,-3.665804386138916,9.776112585567596,2.3805599212646484,3.662400007247925,-1.5870399475097656,46.0,1006.67,27.18,16.5,25.13,ACCURACY_BAD,0.0
