,timestamp,uv,timestamp,gx,gy,gz,timestamp,ax,ay,az,timestamp,light,timestamp,mx,my,mz,mAc,timestamp,pressure
867,48700.0,0.0,48700.0,-0.6103999614715576,0.5493599772453308,-0.3051999807357788,48700.0,-2.5076780319213867,0.5790630578994751,-9.305686950683594,48700.0,70.0,48700.0,56.45,-23.39,20.69,ACCURACY_BAD,48700.0,1000.47
868,48800.0,0.0,48800.0,-0.488319993019104,-0.18311999738216397,0.18311999738216397,48800.0,-2.5459630489349365,0.5216353535652161,-9.379864692687988,48800.0,70.0,48800.0,56.45,-23.39,20.69,ACCURACY_BAD,48800.0,1000.47
869,48900.0,0.0,48900.0,-0.488319993019104,-0.18311999738216397,0.18311999738216397,48900.0,-2.5459630489349365,0.5216353535652161,-9.379864692687988,48900.0,70.0,48900.0,56.45,-23.39,20.69,ACCURACY_BAD,48900.0,1000.47
870,49000.0,0.0,49000.0,-0.488319993019104,-0.18311999738216397,0.18311999738216397,49000.0,-2.5459630489349365,0.5216353535652161,-9.379864692687988,49000.0,70.0,49000.0,56.45,-24.11,20.45,ACCURACY_BAD,49000.0,1000.42
871,49100.0,0.0,49100.0,-1.7701599597930908,-0.244159996509552,0.122079998254776,49100.0,-2.603391170501709,0.5886343717575073,-9.31765079498291,49100.0,70.0,49100.0,56.45,-24.11,20.45,ACCURACY_BAD,49100.0,1000.42
872,49200.0,0.0,49200.0,-1.7701599597930908,-0.244159996509552,0.122079998254776,49200.0,-2.603391170501709,0.5886343717575073,-9.31765079498291,49200.0,69.0,49200.0,56.45,-23.03,19.43,ACCURACY_BAD,49200.0,1000.42
873,49300.0,0.0,49300.0,-1.0376800298690796,0.8545600175857544,-0.8545600175857544,49300.0,-2.5555346012115483,0.5934200286865234,-9.286543846130373,49300.0,69.0,49300.0,56.45,-23.03,19.43,ACCURACY_BAD,49300.0,1000.42
874,49400.0,0.0,49400.0,-1.0376800298690796,0.8545600175857544,-0.8545600175857544,49400.0,-2.5555346012115483,0.5934200286865234,-9.286543846130373,49400.0,70.0,49400.0,56.45,-21.89,20.45,ACCURACY_BAD,49400.0,1000.43
875,49500.0,0.0,49500.0,-0.061039999127388,0.36623999476432795,0.244159996509552,49500.0,-2.5124638080596924,0.6484549045562744,-9.365508079528807,49500.0,70.0,49500.0,56.45,-21.89,20.45,ACCURACY_BAD,49500.0,1000.43
876,49600.0,0.0,49600.0,-0.061039999127388,0.36623999476432795,0.244159996509552,49600.0,-2.5124638080596924,0.6484549045562744,-9.365508079528807,49600.0,70.0,49600.0,56.45,-21.89,20.45,ACCURACY_BAD,49600.0,1000.44
877,49700.0,0.0,49700.0,-0.061039999127388,0.36623999476432795,0.244159996509552,49700.0,-2.5124638080596924,0.6484549045562744,-9.365508079528807,49700.0,69.0,49700.0,56.45,-21.89,20.45,ACCURACY_BAD,49700.0,1000.44
878,49800.0,0.0,49800.0,0.36623999476432795,0.5493599772453308,0.36623999476432795,49800.0,-2.493321180343628,0.5575276613235474,-9.44447135925293,49800.0,69.0,49800.0,56.45,-21.89,20.45,ACCURACY_BAD,49800.0,1000.44
879,49900.0,0.0,49900.0,0.36623999476432795,0.5493599772453308,0.36623999476432795,49900.0,-2.493321180343628,0.5575276613235474,-9.44447135925293,49900.0,69.0,49900.0,57.18,-22.07,21.11,ACCURACY_BAD,49900.0,1000.44
880,49000.0,0.0,49000.0,-0.488319993019104,-0.18311999738216397,0.18311999738216397,49000.0,-2.5459630489349365,0.5216353535652161,-9.379864692687988,49000.0,70.0,49000.0,56.45,-24.11,20.45,ACCURACY_BAD,49000.0,1000.42
881,49100.0,0.0,49100.0,-1.7701599597930908,-0.244159996509552,0.122079998254776,49100.0,-2.603391170501709,0.5886343717575073,-9.31765079498291,49100.0,70.0,49100.0,56.45,-24.11,20.45,ACCURACY_BAD,49100.0,1000.42
882,49200.0,0.0,49200.0,-1.7701599597930908,-0.244159996509552,0.122079998254776,49200.0,-2.603391170501709,0.5886343717575073,-9.31765079498291,49200.0,69.0,49200.0,56.45,-23.03,19.43,ACCURACY_BAD,49200.0,1000.42
883,49300.0,0.0,49300.0,-1.0376800298690796,0.8545600175857544,-0.8545600175857544,49300.0,-2.5555346012115483,0.5934200286865234,-9.286543846130373,49300.0,69.0,49300.0,56.45,-23.03,19.43,ACCURACY_BAD,49300.0,1000.42
884,49400.0,0.0,49400.0,-1.0376800298690796,0.8545600175857544,-0.8545600175857544,49400.0,-2.5555346012115483,0.5934200286865234,-9.286543846130373,49400.0,70.0,49400.0,56.45,-21.89,20.45,ACCURACY_BAD,49400.0,1000.43
885,49500.0,0.0,49500.0,-0.061039999127388,0.36623999476432795,0.244159996509552,49500.0,-2.5124638080596924,0.6484549045562744,-9.365508079528807,49500.0,70.0,49500.0,56.45,-21.89,20.45,ACCURACY_BAD,49500.0,1000.43
886,49600.0,0.0,49600.0,-0.061039999127388,0.36623999476432795,0.244159996509552,49600.0,-2.5124638080596924,0.6484549045562744,-9.365508079528807,49600.0,70.0,49600.0,56.45,-21.89,20.45,ACCURACY_BAD,49600.0,1000.44
887,49700.0,0.0,49700.0,-0.061039999127388,0.36623999476432795,0.244159996509552,49700.0,-2.5124638080596924,0.6484549045562744,-9.365508079528807,49700.0,69.0,49700.0,56.45,-21.89,20.45,ACCURACY_BAD,49700.0,1000.44
888,49800.0,0.0,49800.0,0.36623999476432795,0.5493599772453308,0.36623999476432795,49800.0,-2.493321180343628,0.5575276613235474,-9.44447135925293,49800.0,69.0,49800.0,56.45,-21.89,20.45,ACCURACY_BAD,49800.0,1000.44
889,49900.0,0.0,49900.0,0.36623999476432795,0.5493599772453308,0.36623999476432795,49900.0,-2.493321180343628,0.5575276613235474,-9.44447135925293,49900.0,69.0,49900.0,57.18,-22.07,21.11,ACCURACY_BAD,49900.0,1000.44
890,50000.0,0.0,50000.0,-0.976639986038208,0.6103999614715576,-0.3051999807357788,50000.0,-2.565105676651001,0.5718846321105957,-9.439685821533203,50000.0,71.0,50000.0,57.18,-22.07,21.11,ACCURACY_BAD,50000.0,1000.45
891,50100.0,0.0,50100.0,-0.976639986038208,0.6103999614715576,-0.3051999807357788,50100.0,-2.565105676651001,0.5718846321105957,-9.439685821533203,50100.0,71.0,50100.0,55.73,-21.71,19.85,ACCURACY_BAD,50100.0,1000.45
892,50200.0,0.0,50200.0,0.244159996509552,0.122079998254776,-0.18311999738216397,50200.0,-2.522034883499145,0.6340980529785156,-9.44447135925293,50200.0,72.0,50200.0,55.73,-21.71,19.85,ACCURACY_BAD,50200.0,1000.45
893,50300.0,0.0,50300.0,0.244159996509552,0.122079998254776,-0.18311999738216397,50300.0,-2.522034883499145,0.6340980529785156,-9.44447135925293,50300.0,72.0,50300.0,56.45,-20.39,20.27,ACCURACY_BAD,50300.0,1000.45
894,50400.0,0.0,50400.0,0.244159996509552,0.122079998254776,-0.18311999738216397,50400.0,-2.522034883499145,0.6340980529785156,-9.44447135925293,50400.0,72.0,50400.0,56.45,-20.39,20.27,ACCURACY_BAD,50400.0,1000.45
895,50500.0,0.0,50500.0,-0.6714400053024292,2.1363999843597408,-0.4272800087928772,50500.0,-2.541177749633789,0.5742774605751038,-9.430113792419434,50500.0,72.0,50500.0,56.45,-20.39,20.27,ACCURACY_BAD,50500.0,1000.45
896,50600.0,0.0,50600.0,-0.6714400053024292,2.1363999843597408,-0.4272800087928772,50600.0,-2.541177749633789,0.5742774605751038,-9.430113792419434,50600.0,72.0,50600.0,55.07,-23.21,20.03,ACCURACY_BAD,50600.0,1000.46
897,50700.0,0.0,50700.0,1.4039199352264404,0.6103999614715576,0.7324799895286559,50700.0,-2.627319574356079,0.6532405614852905,-9.394222259521484,50700.0,72.0,50700.0,55.07,-23.21,20.03,ACCURACY_BAD,50700.0,1000.46
898,50800.0,0.0,50800.0,1.4039199352264404,0.6103999614715576,0.7324799895286559,50800.0,-2.627319574356079,0.6532405614852905,-9.394222259521484,50800.0,72.0,50800.0,55.73,-21.71,19.85,ACCURACY_BAD,50800.0,1000.46
899,50900.0,0.0,50900.0,-0.6714400053024292,1.2207999229431152,-0.061039999127388,50900.0,-2.589033842086792,0.5455635190010071,-9.3128662109375,50900.0,72.0,50900.0,55.73,-21.71,19.85,ACCURACY_BAD,50900.0,1000.46
900,50000.0,0.0,50000.0,-0.976639986038208,0.6103999614715576,-0.3051999807357788,50000.0,-2.565105676651001,0.5718846321105957,-9.439685821533203,50000.0,71.0,50000.0,57.18,-22.07,21.11,ACCURACY_BAD,50000.0,1000.45
901,50100.0,0.0,50100.0,-0.976639986038208,0.6103999614715576,-0.3051999807357788,50100.0,-2.565105676651001,0.5718846321105957,-9.439685821533203,50100.0,71.0,50100.0,55.73,-21.71,19.85,ACCURACY_BAD,50100.0,1000.45
902,50200.0,0.0,50200.0,0.244159996509552,0.122079998254776,-0.18311999738216397,50200.0,-2.522034883499145,0.6340980529785156,-9.44447135925293,50200.0,72.0,50200.0,55.73,-21.71,19.85,ACCURACY_BAD,50200.0,1000.45
903,50300.0,0.0,50300.0,0.244159996509552,0.122079998254776,-0.18311999738216397,50300.0,-2.522034883499145,0.6340980529785156,-9.44447135925293,50300.0,72.0,50300.0,56.45,-20.39,20.27,ACCURACY_BAD,50300.0,1000.45
904,50400.0,0.0,50400.0,0.244159996509552,0.122079998254776,-0.18311999738216397,50400.0,-2.522034883499145,0.6340980529785156,-9.44447135925293,50400.0,72.0,50400.0,56.45,-20.39,20.27,ACCURACY_BAD,50400.0,1000.45
